Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura;;;;;;;;Indústrias de Transformação;;;;;;;;Construção;;;;;;;;Serviços Industriais de Utilidade Pública;;;;;;;;Industrias Extrativas;;;;;;;;Comércio, Reparação de Veículos Automotores e Motocicletas;;;;;;;;Admistração Pública, Defesa e Seguridade Social;;;;;;;;Transporte, Armazenagem e Correio;;;;;;;;Outros;;;;;;;;Atividade não Informada ou não se Aplica;Total não Individualizado Pessoa Jurídica;Total Exterior Pessoa Jurídica;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;a Vencer entre 1081 e 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;a Vencer entre 1081 e 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;;;
VOTORANTIM;51.011;b1;C;2;S2;199;SAO PAULO;SP;09/2019;11.619.855;179;50.987;91.998;111.592;20.837;0;0;275.593;39.947;747.123;1.186.970;1.261.018;485.137;180.484;0;3.900.679;2.994;35.336;36.700;41.820;14.250;9;0;131.109;79;7.105;19.118;33.725;21.144;30.762;0;111.933;1;25.614;52.393;13.870;1.928;0;0;93.806;58.602;768.244;1.053.594;462.509;30.264;12.978;0;2.386.191;0;4;8;15;2;0;0;30;46.443;116.728;314.844;451.424;148.818;18.030;0;1.096.287;6.994;459.531;700.477;517.903;171.838;40.439;670.316;2.567.498;0;0;1.056.729
CITIBANK;30.403;b1;C;3;S2;199;SAO PAULO;SP;09/2019;11.300.072;0;3.387;20.738;403;31;0;0;24.559;18.265;3.514.867;2.309.043;630.919;496.819;3.529;4;6.973.446;0;991;1.857;3.932;165;0;0;6.944;0;117.610;811;0;0;0;3;118.424;0;12.396;54.152;0;0;0;0;66.547;7.402;767.283;739.548;79.705;22.595;0;1;1.616.534;0;0;0;0;0;0;0;0;10;264.926;7.260;20.268;3.326;0;0;295.790;61;1.386.890;285.892;452.207;59.618;13.159;0;2.197.828;0;0;0
MERCEDES-BENZ;51.262;b2;C;3;S3;198;SAO PAULO;SP;09/2019;10.962.469;202;6.698;18.672;39.522;15.402;99;0;80.596;1.473;44.133;109.584;201.014;73.036;272;0;429.510;483;34.558;95.520;163.771;40.995;596;0;335.922;95;8.941;22.770;32.260;8.765;5;0;72.836;51;2.322;5.862;10.165;3.807;38;0;22.245;7.676;1.034.729;1.562.027;363.216;155.716;790;0;3.124.155;0;0;0;0;0;0;0;0;11.377;562.930;1.529.659;2.999.929;1.207.171;88.766;0;6.399.831;1.135;50.951;132.309;225.334;85.068;2.576;0;497.374;0;0;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92.816.560;b4;I;1;S3;5;PORTO ALEGRE;RS;09/2019;10.090.049;1.138;26.692;127.170;165.067;102.602;148.285;748;571.701;7.938;151.601;500.187;1.022.026;602.494;509.127;30.617;2.823.992;410;6.353;20.460;43.476;32.149;40.415;1.375;144.637;928;48.513;121.241;265.131;196.110;706.840;7.976;1.346.739;11;1.602;5.333;24.514;11.843;8.079;0;51.382;4.322;124.777;492.851;1.068.307;753.311;816.628;2.204;3.262.401;0;11.228;30.561;60.693;38.539;28.809;10.878;180.706;2.357;24.563;166.889;119.629;59.065;67.634;1.236;441.373;4.300;51.206;231.897;458.946;267.911;247.715;5.144;1.267.118;0;1;0
BANCO VOLKSWAGEN S.A.;59.109.165;b2;I;3;S3;8;SAO PAULO;SP;09/2019;9.335.348;599;11.093;26.937;35.327;11.190;21;0;85.167;2.176;89.921;244.677;387.331;100.747;272;0;825.124;3.605;46.059;116.046;167.532;55.644;278;0;389.164;828;19.151;50.674;80.173;29.362;86;0;180.275;164;2.943;6.892;10.811;3.452;29;0;24.291;12.621;516.169;2.430.499;537.883;145.501;4.117;0;3.646.791;0;2;2;0;0;0;0;4;15.887;294.660;765.139;1.220.243;396.444;3.601;0;2.695.974;9.988;326.574;608.210;456.529;86.691;530;0;1.488.522;34;3;0
BANRISUL;30.173;b1;C;1;S2;199;PORTO ALEGRE;RS;09/2019;8.822.205;46.205;27.612;66.981;59.630;27.947;25.414;0;253.790;99.217;496.128;853.704;551.233;302.190;192.154;98.176;2.592.802;32.541;65.873;140.154;399.482;196.054;42.773;0;876.877;1.072;8.591;19.459;20.319;18.395;9.905;0;77.741;613;1.725;2.446;1.979;501;75;0;7.338;48.772;624.549;938.421;527.782;109.462;76.927;3.165;2.329.074;0;1.282;6.658;18.500;18.882;34.683;0;80.006;5.995;61.482;112.188;97.868;20.986;5.748;72;304.339;29.687;280.788;591.176;786.385;278.652;182.696;31.063;2.180.446;151;42;119.599
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1.023.570;b1;I;3;S3;8;SAO PAULO;SP;09/2019;8.775.065;59.328;266.007;491.039;744.690;293.651;103.699;0;1.958.415;2.228;1.012.209;1.014.035;1.080.011;517.835;67.145;0;3.693.464;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.468;716.958;946.551;590.889;45.614;1.819;0;2.304.298;0;0;0;0;0;0;0;0;44.404;30.002;109.830;298.977;1.693;769;0;485.675;45.938;58.338;141.413;49.314;24.338;13.872;0;333.212;0;0;0
CCB;32.119;b1;C;3;S3;199;SAO PAULO;SP;09/2019;6.958.014;78.056;14.008;25.548;34.046;0;0;0;151.658;16.664;172.742;590.762;598.334;36.713;1.515;0;1.416.730;981;10.635;30.344;35.838;952;0;0;78.750;0;2.048;11.526;5.183;0;0;34.874;53.631;0;20.292;29.707;0;0;0;0;49.999;41.915;450.493;459.720;85.084;234;0;0;1.037.446;0;0;0;0;0;0;0;0;63;9.370;21.245;53.187;0;0;0;83.865;1.500;277.691;70.076;61.084;4.537;359;0;415.247;0;0;3.670.688
BNP PARIBAS;51.516;b1;C;3;S3;199;SAO PAULO;SP;09/2019;6.624.309;0;20.847;6.137;0;0;0;0;26.984;0;1.368.387;2.395.643;233.443;2.290;0;0;3.999.764;0;5.017;3.287;0;0;0;0;8.304;0;3.927;8.289;214;0;0;0;12.430;0;8.549;0;0;0;0;0;8.549;0;283.677;285.920;29.513;0;0;0;599.110;0;0;0;1.449.456;0;0;0;1.449.456;0;5.510;41.831;0;0;0;0;47.340;0;75.875;20.459;368.703;7.333;0;0;472.371;0;0;0
BANCO DO NORDESTE DO BRASIL S.A.;7.237.373;b1;I;1;S2;8;FORTALEZA;CE;09/2019;5.805.110;8.331;33.403;54.600;99.018;186.058;836;0;382.246;89.144;144.106;690.902;148.540;94.703;147.799;199;1.315.393;4.341;13.258;27.124;41.407;10.689;1.916;60;98.796;75;44.352;93.064;288.368;298.470;1.270.952;607.688;2.602.969;53;1.088;7.270;581;0;0;0;8.993;17.650;85.942;184.088;228.643;23.693;34.147;16;574.178;0;33.431;48.419;109.384;109.254;191.194;0;491.682;723;4.438;10.322;15.543;3.943;2.390;0;37.358;13.849;29.202;74.630;109.583;55.680;9.048;0;291.991;1.500;4;0
BANCO FIDIS S/A;62.237.425;b2;I;3;S4;8;BETIM;MG;09/2019;5.590.302;440;15.068;0;0;0;0;0;15.508;574;129.202;6.875;583;0;0;0;137.234;832;36.897;0;0;0;0;0;37.729;71;1.391;0;0;0;0;0;1.461;0;959;515;582;0;0;0;2.057;4.747;1.782.787;2.522.007;101.573;34.191;46.366;0;4.491.671;88;137;0;0;0;0;0;224;960;51.169;5.563;6.449;2.324;0;0;66.465;7.842;797.731;22.576;8.897;904;0;0;837.951;0;2;0
ORIGINAL;51.781;b1;C;2;S3;199;SAO PAULO;SP;09/2019;4.627.645;8;30.521;88.996;140.917;8.121;0;0;268.563;5.828;469.055;178.402;44.492;0;0;79.079;776.856;24;23.747;80.062;143.771;9.266;0;0;256.870;0;2.681;5.004;0;0;0;0;7.686;0;66;0;0;0;0;0;66;22.505;1.470.225;365.792;142.921;96;0;0;2.001.539;214;397;0;0;0;0;0;611;31;18.196;14.275;12.694;0;0;0;45.196;3.192;271.895;122.271;208.849;105;0;2.531;608.843;0;588;660.827
BANCO CNH INDUSTRIAL CAPITAL S.A.;2.992.446;b2;I;3;S3;8;CURITIBA;PR;09/2019;4.328.709;1.229;38.658;53.109;97.726;60.927;13.687;0;265.334;945;31.630;43.929;90.694;54.087;14.943;0;236.227;1.712;24.054;51.700;86.346;30.434;65;0;194.311;17;1.710;4.526;8.658;3.683;6;0;18.601;107;2.561;5.125;6.817;1.852;14;0;16.476;19.146;1.563.818;771.051;103.880;36.938;633;0;2.495.467;6.732;74.905;1.834;0;0;0;0;83.471;2.971;89.433;211.586;353.645;164.957;522;0;823.113;1.080;21.718;51.182;87.438;34.174;117;0;195.708;0;0;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38.486.817;b4;I;1;S3;5;BELO HORIZONTE;MG;09/2019;4.277.043;1.010;23.245;36.364;56.220;49.955;16.906;0;183.700;15.991;107.074;237.865;490.612;323.223;165.521;0;1.340.285;3.106;13.576;33.897;46.056;10.325;2.634;0;109.594;308;7.965;21.069;53.926;44.429;34.370;34.540;196.607;10;2.221;6.189;15.726;8.713;546;0;33.404;11.211;85.713;192.909;201.912;131.760;43.761;0;667.265;717;63.704;129.570;229.986;131.466;66.527;0;621.969;1.500;15.073;36.589;62.314;55.386;71.407;33.940;276.210;11.982;46.996;120.287;291.108;195.426;106.801;75.409;848.009;0;0;0
BANCO VOLVO BRASIL S.A.;58.017.179;b2;I;3;S4;8;CURITIBA;PR;09/2019;4.128.773;348;6.671;15.434;24.948;9.139;66;0;56.606;2.607;29.266;74.683;122.638;25.928;41;0;255.163;2.728;18.679;47.054;64.840;11.549;70;0;144.920;42;1.109;2.462;3.636;863;0;0;8.111;19;9.512;20.718;30.768;6.965;0;0;67.982;3.289;153.977;204.011;190.633;66.079;20.509;0;638.498;0;0;0;0;0;0;0;0;2.586;272.674;719.040;1.264.295;478.699;30.063;0;2.767.355;727;21.993;57.336;83.749;26.237;97;0;190.138;0;0;0
BOCOM;52.003;b1;C;3;S4;199;SALVADOR;BA;09/2019;4.117.417;0;109.656;169.012;154.969;19.166;0;0;452.804;11.859;195.090;405.900;544.913;84.122;7.615;0;1.249.500;321;33.356;80.972;190.964;39.142;3.942;5.751;354.447;0;37.423;57.306;43.727;6.259;0;0;144.716;0;0;0;0;0;0;0;0;0;96.605;108.815;92.143;5.405;0;0;302.968;0;0;0;0;0;0;0;0;0;22.437;4.744;8.583;0;0;0;35.765;0;51.409;124.990;86.867;43.342;8.626;0;315.235;0;0;1.261.983
ALFA;51.293;b1;C;2;S3;199;SAO PAULO;SP;09/2019;4.064.501;20;9.764;13.369;15.196;4.783;22;0;43.154;15;649.659;365.050;297.438;226.611;3.599;0;1.542.372;83;15.385;23.527;33.977;12.128;5;0;85.104;0;763;2.011;2.213;73;0;0;5.059;2;78;202;208;0;0;0;490;12.515;501.775;531.198;257.786;12.666;2;0;1.315.941;0;0;0;0;0;0;0;0;155;22.829;44.314;46.527;13.708;2.540;0;130.073;219;212.535;312.326;354.095;56.897;6.235;0;942.307;0;0;0
ING;51.073;b1;C;3;S3;199;SAO PAULO;SP;09/2019;3.962.846;0;39.457;0;0;0;0;0;39.457;0;289.005;1.613.884;269.524;0;0;0;2.172.412;0;0;0;0;30.045;0;0;30.045;0;0;0;51.075;0;0;0;51.075;0;0;0;0;0;0;0;0;0;801.825;390.687;0;0;0;0;1.192.512;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31.087;55.710;390.549;0;0;477.347;0;0;0
SCAA BANCO S.A.;11.417.016;b2;I;3;S4;8;SAO BERNARDO DO CAMPO;SP;09/2019;3.632.369;5;1.753;4.470;8.331;4.458;0;0;19.016;460;13.800;37.896;76.530;26.993;80;0;155.757;31;5.473;18.208;36.130;4.717;6;0;64.565;6;633;1.052;1.587;661;5;0;3.945;0;499;4.968;13.528;5.253;0;0;24.248;692;113.365;84.824;161.029;59.633;113;0;419.656;0;0;0;0;0;0;0;0;2.149;254.271;691.554;1.392.285;494.865;1.858;0;2.836.982;52;8.366;24.502;51.422;23.568;289;0;108.199;0;0;0
SOFISA;31.873;b1;C;2;S4;199;SAO PAULO;SP;09/2019;3.564.503;0;6.366;4.116;4.308;4.479;272;0;19.540;17.743;805.106;613.948;271.560;29.878;0;0;1.738.235;3;16.997;20.280;42.039;10.881;0;0;90.200;0;11.907;33.082;37.133;11.764;0;0;93.886;0;80.760;2.342;108;0;0;0;83.210;8.705;284.670;278.896;169.850;17.480;83;0;759.685;0;0;0;0;0;0;0;0;120;23.551;40.197;57.329;0;0;0;121.198;3.345;241.563;222.340;144.943;8.379;0;0;620.570;0;2;37.977
BANCO FIBRA S.A.;58.616.418;b1;I;2;S3;8;SAO PAULO;SP;09/2019;3.263.695;0;31.103;77.383;4.230;0;0;0;112.715;39.050;313.785;329.180;95.835;3.175;6.094;0;787.119;20.950;44.769;25.380;10.346;0;0;0;101.445;0;7.715;22.578;162.637;0;0;0;192.929;0;159.446;10.163;0;0;0;0;169.609;99.690;242.102;351.300;23.154;0;0;0;716.246;0;0;0;0;0;0;0;0;0;68.954;58.062;26.367;0;0;0;153.383;176;57.467;182.691;74.685;11.704;3;0;326.726;0;7;703.516
CREDIT SUISSE;30.771;b1;C;3;S3;199;SAO PAULO;SP;09/2019;3.253.494;0;40.773;6.432;27.161;20.161;0;0;94.526;0;17.518;91.917;91.392;55.709;0;0;256.536;0;226;31.803;157.479;0;0;0;189.509;0;0;0;0;0;0;0;0;0;1.098;0;0;0;0;0;1.098;0;14.503;6.242;55.329;0;0;0;76.074;0;98.973;26.636;90.642;115.388;576.938;346.052;1.254.630;0;0;3.183;2.000;0;0;0;5.183;699;33.788;977.694;75.781;0;0;0;1.087.963;0;0;287.975
PINE;50.304;b1;C;2;S3;199;SAO PAULO;SP;09/2019;3.127.056;9.186;52.196;59.014;25.234;27.856;8.430;0;181.916;9.171;346.866;470.639;250.730;13.134;27.781;0;1.118.321;565;70.757;92.878;136.686;20.767;0;0;321.653;0;6.062;12.992;8.118;6.774;577;0;34.522;0;5.996;1.933;2.656;0;0;0;10.586;39.722;188.860;214.360;103.313;2.941;0;0;549.196;0;24;0;0;0;0;0;24;3.249;25.312;44.866;66.524;359;0;0;140.309;13.063;99.077;208.841;223.470;35.262;116.727;0;696.440;0;1;74.088
JOHN DEERE;50.071;b1;C;3;S3;199;INDAIATUBA;SP;09/2019;2.870.550;934;57.486;131.279;244.560;152.975;67.437;0;654.671;362;28.443;39.276;84.077;38.650;16.787;0;207.595;1.363;10.704;24.233;31.190;4.874;49;0;72.413;0;414;1.145;1.635;180;15;0;3.389;43;10.417;25.291;45.105;976;0;0;81.833;465;1.539.385;50.245;32.524;10.353;1.526;0;1.634.498;0;0;0;0;0;0;0;0;573;6.902;20.697;31.679;11.666;453;0;71.971;3.421;20.853;41.160;64.745;13.792;209;0;144.180;0;0;0
