Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura;;;;;;;;Indústrias de Transformação;;;;;;;;Construção;;;;;;;;Serviços Industriais de Utilidade Pública;;;;;;;;Industrias Extrativas;;;;;;;;Comércio, Reparação de Veículos Automotores e Motocicletas;;;;;;;;Admistração Pública, Defesa e Seguridade Social;;;;;;;;Transporte, Armazenagem e Correio;;;;;;;;Outros;;;;;;;;Atividade não Informada ou não se Aplica;Total não Individualizado Pessoa Jurídica;Total Exterior Pessoa Jurídica;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;a Vencer entre 1081 e 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;a Vencer entre 1081 e 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;;;
VOTORANTIM;51.011;b1;C;2;;199;SAO PAULO;SP;06/2016;13.998.347;61.020;22.112;97.180;122.532;22.850;7.149;0;332.844;61.623;698.475;961.770;1.616.587;1.154.341;315.636;0;4.808.432;350.353;49.797;225.378;197.729;22.284;1.771;0;847.312;481;24.717;45.594;104.733;96.853;249.675;0;522.053;178.495;122.003;76.194;21.304;26.710;23.352;0;448.058;31.109;760.225;379.367;384.648;189.654;4.971;0;1.749.974;0;12;29;20;0;0;0;61;12.057;143.339;332.132;596.497;299.117;306.326;0;1.689.469;10.200;326.648;491.651;655.940;285.141;224.492;0;1.994.072;6;274;1.605.793
BANRISUL;30.173;b1;C;1;;199;PORTO ALEGRE;RS;06/2016;12.817.133;5.468;95.213;141.165;189.808;72.390;40.015;0;544.060;204.220;1.094.784;1.381.386;973.683;350.829;124.838;1.468;4.131.207;30.443;147.076;305.594;701.798;156.619;27.447;0;1.368.977;9.098;23.719;39.846;75.028;24.114;16.244;0;188.047;2.544;6.160;10.532;16.378;4.033;339;0;39.987;141.916;928.642;1.131.057;769.711;185.613;112.794;5;3.269.739;0;1.644;4.542;11.029;8.337;31.586;0;57.139;31.737;105.668;154.386;181.649;53.940;22.769;0;550.150;50.296;479.782;701.939;936.486;210.958;110.981;0;2.490.442;182;6.943;170.262
ABC-BRASIL;41.856;b1;C;3;;199;SAO PAULO;SP;06/2016;10.755.073;208;96.886;199.716;244.187;36.700;19.986;0;597.683;48.806;619.092;1.079.595;728.645;240.557;95.512;0;2.812.207;43.566;230.869;448.987;462.934;33.686;7.951;0;1.227.992;696;63.872;127.691;165.953;2.911;1.701;0;362.824;1.335;8.768;964;14.415;34.287;0;0;59.768;17.095;313.084;570.317;269.311;48.146;37.198;8;1.255.159;0;0;0;0;0;0;0;0;2.664;203.953;118.760;191.793;76.165;52.179;0;645.514;25.196;306.151;626.160;400.202;67.486;30.536;0;1.455.731;0;50;2.338.144
BANCO VOLKSWAGEN S.A.;59.109.165;b2;I;3;;8;SAO PAULO;SP;06/2016;10.136.027;2.410;17.864;45.406;59.349;11.760;24;0;136.813;15.837;141.906;356.679;482.548;77.947;132;0;1.075.050;23.624;81.261;193.412;250.568;34.529;40;0;583.435;2.095;25.291;61.930;87.192;19.629;0;0;196.136;1.121;7.741;18.888;25.544;3.112;2;0;56.407;75.565;841.613;1.711.499;971.896;149.814;14.195;0;3.764.583;4;16;30;28;8;0;0;86;75.010;375.560;933.412;1.413.562;330.805;34.037;0;3.162.385;17.245;211.228;420.880;434.939;66.774;9.820;0;1.160.886;0;246;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92.816.560;b4;I;1;;5;PORTO ALEGRE;RS;06/2016;9.314.243;14.392;32.096;64.292;165.958;182.284;176.848;0;635.870;30.526;213.759;464.861;1.042.374;695.909;640.689;4.124;3.092.243;361;3.140;8.729;18.869;14.305;8.626;0;54.028;164;40.773;112.076;299.371;198.827;303.032;229.238;1.183.482;292;832;2.091;4.824;3.024;1.804;0;12.868;5.729;198.868;332.364;920.926;640.503;856.597;248;2.955.234;0;2.406;4.625;5.634;1.460;2.291;488;16.903;5.098;32.861;80.888;183.269;213.802;133.203;0;649.122;3.155;35.423;86.301;218.733;190.766;173.874;6.236;714.488;0;3;0
BANCO DO NORDESTE DO BRASIL S.A.;7.237.373;b1;I;1;;8;FORTALEZA;CE;06/2016;8.569.757;193.605;6.517;17.047;18.303;25.910;104.434;0;365.815;102.985;275.428;491.400;365.642;89.912;128.777;50.377;1.504.522;15.879;32.342;69.183;95.647;11.119;1.777;0;225.946;605;31.767;128.544;328.688;321.969;1.295.284;269.999;2.376.855;676;2.571;6.979;4.151;8;22;0;14.407;137.191;335.132;746.587;558.090;78.986;80.415;0;1.936.401;108;64.373;156.189;431.020;291.824;449.866;0;1.393.379;11.773;20.572;43.640;51.871;7.093;7.806;0;142.755;25.710;117.363;129.972;170.354;43.562;28.856;77.471;593.288;16.250;140;0
MERCEDES-BENZ;51.262;b2;C;3;;198;SAO PAULO;SP;06/2016;8.473.966;926;5.572;14.632;22.851;5.010;677;0;49.668;5.178;55.570;145.054;216.618;49.136;636;0;472.193;6.883;49.840;115.928;179.212;28.568;5.285;0;385.716;635;10.258;24.938;36.480;12.025;2.863;0;87.200;658;5.011;12.099;16.030;2.004;23;0;35.826;30.554;1.008.478;420.031;456.690;84.885;107;0;2.000.745;0;0;0;0;0;0;0;0;68.670;510.005;1.353.681;2.081.213;707.904;151.392;0;4.872.865;6.577;62.572;168.199;264.291;59.522;8.589;0;569.750;0;5;0
BANCOOB;51.750;b1;C;2;;199;BRASILIA;DF;06/2016;7.605.015;292;4.091;16.992;17.587;13.920;6.988;0;59.869;1.245;12.586;41.059;39.086;31.554;17.744;0;143.273;612;4.453;11.719;10.275;6.813;2.958;0;36.830;27;338;647;783;618;367;0;2.781;22;269;917;1.237;783;583;0;3.811;4.167;38.191;108.639;88.411;35.236;15.820;0;290.465;0;0;4;0;0;0;0;4;517;7.890;19.707;25.208;17.076;15.216;0;85.614;2.811;1.609.063;3.463.626;1.692.220;147.990;56.210;0;6.971.888;2;10.478;0
BANCO COOPERATIVO SICREDI S.A.;1.181.521;b1;I;2;;11;PORTO ALEGRE;RS;06/2016;7.307.610;20;1.921;11.977;12.249;9.745;10.839;0;46.750;95;28.244;41.901;52.832;34.299;30.177;0;187.549;30;1.991;5.278;11.699;8.090;7.347;0;34.435;1;110;265;542;306;220;0;1.444;1;555;1.607;3.785;2.695;2.653;0;11.297;279;11.154;35.615;49.909;31.500;30.311;0;158.768;0;0;0;0;0;0;3;3;56;11.598;40.409;87.411;60.684;62.085;0;262.242;51;2.369.489;3.558.113;539.929;17.571;119.036;318;6.604.506;0;617;0
DAYCOVAL;51.987;b1;C;2;;199;SAO PAULO;SP;06/2016;6.760.898;6.745;36.366;59.105;21.814;16;0;0;124.046;49.940;1.408.187;782.930;239.360;13.639;442;0;2.494.499;25.422;72.214;120.823;93.091;2.942;0;0;314.492;472;54.912;34.060;44.740;780;0;0;134.964;104;31.589;1.662;433;0;0;0;33.788;103.736;899.774;556.040;147.868;11.903;1.280;0;1.720.601;0;8.894;0;0;0;0;0;8.894;6.595;165.114;199.066;112.035;5.615;3.422;0;491.847;75.743;482.549;422.066;319.665;15.853;583;0;1.316.459;0;217;121.091
CREDIT SUISSE;30.771;b1;C;3;;199;SAO PAULO;SP;06/2016;6.747.095;130.949;0;0;0;0;0;0;130.949;2.528;81.258;128.952;279.818;145.927;2.696;0;641.178;0;16.880;68.343;52.600;0;0;0;137.824;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.737;5.366;35.144;70.206;12.292;0;0;131.745;0;63.325;78.391;102.855;102.855;514.276;462.750;1.324.453;0;0;54;3.000;0;0;0;3.054;0;111.147;448.939;13.851;0;0;0;573.938;0;0;3.803.953
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1.023.570;b1;I;3;;8;SAO PAULO;SP;06/2016;5.757.265;43.557;132.408;205.692;424.021;112.265;37.244;0;955.187;52.696;463.104;704.076;1.250.729;437.186;164.248;44;3.072.083;0;26;3.266;164;0;0;0;3.455;0;220;639;1.139;0;0;0;1.998;0;0;0;0;0;0;0;0;5.479;807.853;401.650;89.544;16.717;7.941;0;1.329.184;0;0;0;0;0;0;0;0;0;6.330;20.959;32.691;31.261;21;0;91.262;0;86.191;161.443;51.091;5.020;350;0;304.097;0;0;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38.486.817;b4;I;1;;5;BELO HORIZONTE;MG;06/2016;5.646.927;337;5.289;15.211;53.009;24.692;29.185;0;127.723;41.633;174.780;378.501;909.265;545.463;368.763;0;2.418.405;5.430;19.628;36.243;81.231;43.136;13.539;0;199.206;867;22.416;22.857;56.369;42.593;54.896;0;199.999;20;2.729;9.026;22.544;18.687;26.406;0;79.411;25.899;62.476;173.333;212.072;88.962;131.993;0;694.735;1.477;41.391;112.099;270.232;160.956;193.708;0;779.864;4.829;49.279;52.839;125.550;83.894;86.321;15.550;418.263;100.046;49.817;104.101;182.951;125.578;166.665;0;729.159;18;145;0
CCB;32.119;b1;C;3;;199;SAO PAULO;SP;06/2016;4.451.407;45.915;22.329;124.538;32.810;0;0;0;225.591;48.582;312.969;432.197;174.538;40.649;10.458;0;1.019.394;32.288;108.700;119.992;117.536;19.130;0;0;397.646;4.293;24.479;32.872;28.861;0;0;0;90.505;71;79;6;0;0;0;0;156;70.251;144.753;205.743;103.132;17.959;566;0;542.406;0;0;0;0;0;0;0;0;8.960;34.657;52.071;87.559;3.143;0;0;186.389;12.903;93.762;239.417;173.916;34.456;460;34.874;589.787;0;0;1.399.535
ING;51.073;b1;C;3;;199;SAO PAULO;SP;06/2016;4.043.993;0;10.453;45.687;0;0;0;0;56.141;0;557.552;1.533.470;0;0;0;0;2.091.021;0;10.119;0;0;0;0;0;10.119;0;230.130;0;97.556;0;0;0;327.686;0;0;0;0;0;0;0;0;0;452.756;443.839;0;0;0;0;896.595;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;181.620;401.327;79.484;0;0;0;662.431;0;0;0
ALFA;51.293;b1;C;2;;199;SAO PAULO;SP;06/2016;4.023.683;5;3.673;10.697;11.951;8.569;6.290;0;41.185;1.198;673.977;409.028;635.573;57.553;42.755;0;1.820.084;368;20.834;66.935;87.561;45.513;25.719;0;246.931;0;13.913;6.427;10.900;5.668;84;0;36.992;0;24.611;7.269;1.825;164;18;0;33.887;12.892;236.029;444.419;130.117;29.831;150;0;853.438;0;0;0;0;0;0;0;0;563;34.991;64.909;70.138;17.473;846;0;188.920;1.057;196.918;278.395;266.012;43.991;15.865;0;802.237;0;8;0
BANCO FIDIS S/A;62.237.425;b2;I;3;;8;BETIM;MG;06/2016;3.903.098;20;3.259;1.196;1.150;0;0;0;5.625;1.015;85.899;12.714;10.400;0;0;0;110.027;1.024;6.351;8.477;7.547;0;0;0;23.399;194;707;1.403;1.113;0;0;0;3.417;7;718;871;604;0;0;0;2.200;16.313;998.851;1.911.383;402.296;0;0;0;3.328.844;0;0;0;0;0;0;0;0;7.992;46.396;80.824;73.094;0;0;0;208.306;953;175.437;21.261;23.622;4;0;0;221.277;0;3;0
BNP PARIBAS;51.516;b1;C;3;;199;SAO PAULO;SP;06/2016;3.703.264;0;11.011;1.003;6.022;0;0;0;18.036;13.078;310.927;1.390.624;128.759;884;0;0;1.844.271;0;0;4.311;0;0;0;0;4.311;0;2.518;8.504;11.309;492;0;0;22.823;0;19.779;75.212;0;0;0;0;94.991;0;1.033.351;155.439;66.393;0;0;0;1.255.183;0;0;0;0;0;0;0;0;0;524;22.113;2.333;0;0;0;24.970;0;165.350;233.154;34.620;5.556;0;0;438.679;0;0;0
BANCO VOLVO BRASIL S.A.;58.017.179;b2;I;3;;8;CURITIBA;PR;06/2016;3.697.100;857;7.719;21.860;35.635;7.274;17;0;73.363;4.738;26.501;71.677;120.205;30.100;21;0;253.242;10.118;31.128;78.015;113.157;19.865;31;0;252.315;416;2.292;5.111;7.455;1.507;0;0;16.781;2.973;12.697;31.530;44.959;8.512;6;0;100.677;11.650;85.757;151.356;182.035;43.756;32;0;474.584;0;0;0;0;0;0;0;0;46.029;236.081;646.337;1.091.709;312.890;15.272;0;2.348.318;4.586;18.807;50.668;85.460;17.910;389;0;177.819;0;1;0
DEUTSCHE;51.183;b1;C;3;;199;SAO PAULO;SP;06/2016;3.630.674;0;31.079;57.160;0;0;0;0;88.238;0;532.317;426.710;15.624;283;802.450;0;1.777.383;12;0;0;0;0;0;0;12;0;1.719;1.804;0;0;0;0;3.523;0;75.097;63.214;13.222;0;0;0;151.532;39.994;176.405;225.166;824;0;0;0;442.389;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;159.380;91.617;21.227;0;0;0;272.223;0;0;895.372
ORIGINAL;51.781;b1;C;2;;199;SAO PAULO;SP;06/2016;3.625.065;100.994;54.856;114.129;114.081;40.578;86.894;0;511.532;5.010;288.511;231.868;138.812;52.318;52.450;0;768.969;2;64.000;77.745;71.913;0;0;0;213.660;0;32.261;2.133;1.600;0;0;0;35.994;0;6;0;0;0;0;0;6;36.041;1.419.665;184.671;109.847;12.540;0;0;1.762.763;0;85;0;0;0;0;0;85;322;25.197;45.299;38.233;2.929;854;0;112.835;1.218;118.867;62.808;29.381;0;0;0;212.274;0;6.947;0
PAN;31.323;b1;C;2;;199;SAO PAULO;SP;06/2016;3.507.458;68.488;21.082;51.106;49.829;508;190;0;191.204;50.498;103.120;198.886;214.308;8.124;0;0;574.936;171.710;273.966;392.772;278.284;4.624;1.527;49;1.122.933;2.109;29.236;12.046;761;40;0;0;44.192;2.700;3.079;4.845;3.347;88;0;0;14.059;29.952;63.238;127.437;139.788;14.207;369;0;374.990;0;0;0;0;0;0;0;0;7.035;34.361;59.270;102.958;11.111;60;0;214.797;51.756;153.949;269.374;264.515;15.789;214.912;0;970.296;0;51;0
PINE;50.304;b1;C;2;;199;SAO PAULO;SP;06/2016;3.337.071;16.315;39.749;30.637;46.503;17.750;1.271;0;152.225;7.034;189.545;339.573;438.537;86.541;19.411;0;1.080.641;20.110;93.510;167.195;163.094;238.340;0;0;682.249;2.345;24.599;21.349;27.991;7.658;11.995;0;95.937;0;5.836;0;115.325;0;0;0;121.162;5.042;41.316;59.175;25.857;32.992;5.628;0;170.010;0;0;0;0;0;0;0;0;956;70.559;87.133;50.016;48.606;30.819;0;288.089;2.718;97.802;110.465;140.250;23.792;12.019;0;387.047;0;0;359.712
MERCANTIL DO BRASIL;20.152;b1;C;2;;199;BELO HORIZONTE;MG;06/2016;3.029.294;3.407;11.944;16.123;18.853;619;11.038;0;61.984;123.125;187.098;192.105;241.970;149.140;27.065;0;920.503;33.372;155.144;108.466;177.391;17.962;86;0;492.421;28;1.224;677;595;0;0;0;2.524;7.766;9.480;3.547;6.785;2.891;2.691;0;33.160;75.741;128.362;68.648;162.903;86.399;1.137;0;523.190;795;214;94;157;0;0;0;1.260;77.745;94.552;76.447;132.429;43.683;172;0;425.029;55.811;171.263;150.106;160.502;25.013;508;0;563.203;5.796;224;0
