Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura;;;;;;;;Indústrias de Transformação;;;;;;;;Construção;;;;;;;;Serviços Industriais de Utilidade Pública;;;;;;;;Industrias Extrativas;;;;;;;;Comércio, Reparação de Veículos Automotores e Motocicletas;;;;;;;;Admistração Pública, Defesa e Seguridade Social;;;;;;;;Transporte, Armazenagem e Correio;;;;;;;;Outros;;;;;;;;Atividade não Informada ou não se Aplica;Total não Individualizado Pessoa Jurídica;Total Exterior Pessoa Jurídica;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;a Vencer entre 1081 e 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;a Vencer entre 1081 e 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;;;
BTG PACTUAL;49.944;b1;C;2;S1;199;RIO DE JANEIRO;RJ;12/2019;26.967.224;95.852;79.268;226.715;168.128;23.448;1.231;0;594.643;90.898;1.523.475;2.431.905;1.319.547;234.655;150.232;0;5.750.712;44;20.316;152.457;284.765;23.446;9.339;0;490.367;0;58.417;111.440;266.507;263.127;1.438.440;1.418.613;3.556.544;0;107.094;0;0;0;0;0;107.094;171;117.868;92.304;73.991;33.093;33;0;317.460;0;0;0;0;0;0;0;0;0;362.996;31.760;53.337;17.776;0;0;465.869;4.037;320.600;540.695;2.261.123;412.048;299.217;0;3.837.719;126.773;0;11.720.042
ABC-BRASIL;41.856;b1;C;3;S3;199;SAO PAULO;SP;12/2019;16.861.607;171;37.485;261.738;234.710;53.662;17.773;0;605.539;111.502;812.708;1.739.630;1.649.888;474.643;164.314;0;4.952.685;426;240.756;675.241;879.704;123.653;39.448;0;1.959.227;0;515.044;83.393;46.890;39.602;4.860;0;689.788;15;102.844;29.410;42.162;12.297;0;0;186.727;6.801;814.533;1.382.318;461.585;93.686;70.255;0;2.829.177;0;0;0;0;0;0;0;0;6.414;58.814;166.242;241.418;59.853;10.336;0;543.077;65.792;1.003.319;894.012;702.442;194.769;13.163;0;2.873.496;0;2;2.221.887
DAYCOVAL;51.987;b1;C;2;S3;199;SAO PAULO;SP;12/2019;16.645.463;5.976;61.313;57.947;41.750;5.929;0;0;172.914;24.438;2.363.334;1.615.386;706.782;74.765;7.524;8.616;4.800.846;2.578;164.438;169.061;133.182;16.809;0;0;486.068;681;193.909;103.504;142.744;8.412;0;0;449.250;134;142.869;19.552;3.698;239;0;0;166.492;66.678;2.939.078;1.749.524;562.343;55.683;500;11.359;5.385.164;10;31.336;17.778;44.444;0;0;0;93.568;2.509;202.644;222.346;201.199;44.128;1.351;17.416;691.593;13.488;1.233.356;1.167.138;794.449;162.973;8.089;836;3.380.329;108;73;1.019.057
CITIBANK;30.403;b1;C;3;S2;199;SAO PAULO;SP;12/2019;13.579.823;0;9.721;9.008;487;18;0;0;19.235;1.650;4.233.037;2.332.105;600.645;846.118;0;2;8.013.557;0;1.075;1.867;3.383;92;0;0;6.416;0;6.927;142.123;0;0;0;0;149.050;0;105.040;0;0;0;0;0;105.040;1.493;901.725;886.985;64.310;20.470;0;0;1.874.984;0;0;0;0;0;0;0;0;17;69.772;209.064;19.550;5.748;0;0;304.152;82.650;2.050.628;471.492;437.943;58.044;6.631;0;3.107.388;0;0;0
MERCEDES-BENZ;51.262;b2;C;3;S3;198;SAO PAULO;SP;12/2019;12.124.055;325;7.049;19.964;41.425;15.875;56;0;84.694;1.109;44.009;152.050;222.423;86.746;473;0;506.811;550;34.052;98.389;181.000;42.915;170;0;357.077;577;8.908;23.633;34.104;9.544;30;0;76.796;115;2.759;6.946;12.841;5.175;14;0;27.849;9.784;1.346.677;1.701.345;407.398;176.591;1.409;0;3.643.204;0;0;0;0;0;0;0;0;9.712;585.632;1.658.438;3.283.119;1.321.410;78.929;0;6.937.241;1.420;43.450;122.502;223.752;97.020;2.239;0;490.383;0;0;0
VOTORANTIM;51.011;b1;C;2;S2;199;SAO PAULO;SP;12/2019;12.108.141;222;14.785;107.732;95.022;9.232;1;0;226.994;43.112;656.251;1.058.267;1.313.489;523.478;230.215;5.281;3.830.093;1.055;32.151;32.844;47.588;15.285;297;0;129.220;121;21.587;59.221;32.961;285;0;0;114.175;28;773;73.667;13.343;170;0;0;87.980;57.867;1.021.752;730.047;352.810;34.944;13.635;0;2.211.055;0;3;8;15;1;0;0;27;51.896;116.597;299.490;446.005;135.914;6.639;0;1.056.542;3.817;855.483;478.815;653.222;188.511;337.897;670.316;3.188.061;0;0;1.263.994
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92.816.560;b4;I;1;S3;5;PORTO ALEGRE;RS;12/2019;10.289.167;228;49.094;108.163;166.133;89.372;148.357;614;561.961;5.884;162.876;468.706;1.023.237;577.805;553.658;30.945;2.823.112;462;5.639;18.591;45.344;31.075;42.480;1.150;144.742;56;47.903;120.204;277.677;189.772;713.574;8.459;1.357.644;18;1.901;15.182;17.739;8.855;7.642;0;51.337;2.420;187.098;443.594;1.112.710;744.764;861.677;2.546;3.354.808;0;11.648;31.181;67.054;41.919;54.717;19.461;225.980;3.898;15.818;175.588;123.886;58.841;70.803;1.195;450.029;4.118;76.938;217.073;476.851;264.537;275.681;4.357;1.319.555;0;0;0
BANCO VOLKSWAGEN S.A.;59.109.165;b2;I;3;S3;8;SAO PAULO;SP;12/2019;10.239.098;586;10.812;27.380;35.999;10.377;29;0;85.183;2.427;96.847;259.686;404.743;97.695;182;0;861.581;4.834;47.405;125.683;184.802;59.375;111;0;422.210;1.479;89.150;55.392;100.896;45.015;21;0;291.953;109;2.885;7.419;11.472;3.264;6;0;25.155;28.941;471.252;2.483.307;572.113;155.762;2.071;0;3.713.447;0;2;0;0;0;0;0;2;22.294;306.308;848.409;1.410.113;479.433;5.379;0;3.071.936;14.352;602.149;594.930;469.765;86.152;251;0;1.767.598;31;1;0
BANRISUL;30.173;b1;C;1;S2;199;PORTO ALEGRE;RS;12/2019;8.825.103;59.425;22.002;68.810;53.780;23.365;22.407;0;249.789;97.801;518.550;827.189;539.234;295.607;191.810;97.706;2.567.898;48.649;63.851;161.950;378.540;177.969;35.573;0;866.531;1.366;10.036;16.568;20.977;17.181;8.207;0;74.335;446;1.475;2.264;1.693;438;59;0;6.376;45.989;596.856;951.596;557.777;109.556;87.894;3.356;2.353.025;0;1.883;8.431;22.760;21.646;35.166;0;89.886;5.351;63.354;120.898;99.438;17.703;5.484;72;312.300;33.118;330.458;658.055;731.141;231.582;173.059;29.478;2.186.891;121;38;117.912
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1.023.570;b1;I;3;S3;8;SAO PAULO;SP;12/2019;8.130.029;33.463;89.710;584.158;768.814;305.323;106.789;0;1.888.257;4.331;393.834;1.126.346;1.181.844;434.850;40.390;0;3.181.595;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;536.724;909.684;437.727;402.417;7.314;0;2.293.914;0;0;0;0;0;0;0;0;59.753;92.783;49.115;279.758;1.040;723;0;483.173;47.844;3.796;153.274;49.458;15.177;13.541;0;283.090;0;0;0
CCB;32.119;b1;C;3;S3;199;SAO PAULO;SP;12/2019;7.935.662;77.212;5.629;31.387;69.152;10.320;0;0;193.701;19.347;288.059;585.906;652.922;80.006;4.276;0;1.630.516;606;9.362;27.835;40.306;9.690;0;0;87.799;179;3.114;11.671;30.584;38.333;3.333;34.874;122.088;0;280.263;116.388;0;0;0;0;396.651;7.496;474.180;636.642;165.967;35.985;0;0;1.320.270;0;0;0;0;0;0;0;0;387;8.390;33.958;74.870;6.951;1.587;0;126.142;182;394.817;146.748;64.564;2.976;212;0;609.499;0;0;3.448.996
BNP PARIBAS;51.516;b1;C;3;S3;199;SAO PAULO;SP;12/2019;7.210.100;0;20.876;6.263;0;0;0;0;27.139;0;1.445.649;2.147.109;246.282;1.732;0;0;3.840.773;0;14.040;3.342;0;0;0;0;17.382;0;98;4.032;118;0;0;0;4.249;0;73.123;8.000;0;0;0;0;81.123;0;667.944;315.334;18.397;0;0;0;1.001.674;0;0;1.427.991;0;0;0;0;1.427.991;0;22.215;65.970;78.196;78.196;0;0;244.576;0;96.788;33.378;368.694;11.333;55.000;0;565.194;0;0;0
BANCO FIDIS S/A;62.237.425;b2;I;3;S4;8;BETIM;MG;12/2019;5.739.574;153;11.471;0;0;0;0;0;11.624;339;62.317;4.540;428;0;0;0;67.625;1.041;30.680;0;0;0;0;0;31.720;0;1.338;0;0;0;0;0;1.338;0;853;527;403;0;0;0;1.782;6.876;1.647.249;3.020.139;101.678;36.932;35.280;0;4.848.154;0;0;0;0;0;0;0;0;1.649;38.602;3.544;1.459;71;0;0;45.325;6.495;670.867;38.913;13.365;2.277;0;0;731.918;87;1;0
BANCO DO NORDESTE DO BRASIL S.A.;7.237.373;b1;I;1;S2;8;FORTALEZA;CE;12/2019;5.563.407;5.681;7.158;88.793;247.210;9.551;1.248;0;359.639;16.648;129.984;765.304;190.500;43.002;93.889;197;1.239.525;3.579;15.447;37.589;54.181;8.290;1.707;0;120.794;163;21.717;99.402;255.543;267.073;1.246.567;563.667;2.454.132;55;2.300;5.601;462;0;0;0;8.417;15.147;72.405;197.188;258.482;17.148;32.663;15;593.049;0;35.496;38.599;105.940;105.865;158.798;0;444.699;681;4.286;10.110;15.579;3.761;1.979;0;36.396;15.375;38.112;71.624;134.176;38.692;8.775;0;306.754;0;2;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2.992.446;b2;I;3;S3;8;CURITIBA;PR;12/2019;4.903.447;951;21.030;73.800;98.639;60.480;11.572;0;266.472;1.148;22.079;58.480;99.045;56.769;8.636;0;246.157;1.700;23.060;56.918;101.086;36.226;86;0;219.075;20;1.964;5.405;11.206;5.453;45;0;24.093;96;2.553;5.294;7.590;2.366;13;0;17.913;20.773;1.413.301;1.384.559;122.861;42.028;2.911;0;2.986.434;0;53.721;1.562;0;0;0;0;55.283;4.637;97.883;227.819;411.552;174.022;249;0;916.163;889;21.544;46.540;75.978;26.856;51;0;171.858;0;0;0
BANCO VOLVO BRASIL S.A.;58.017.179;b2;I;3;S4;8;CURITIBA;PR;12/2019;4.827.221;380;6.487;17.031;28.215;10.485;39;0;62.638;838;32.861;72.041;126.778;31.206;53;0;263.777;3.889;17.588;48.399;67.315;14.081;22;0;151.295;43;1.257;3.121;5.193;1.011;0;0;10.625;110;9.185;23.080;36.626;9.549;50;0;78.599;1.408;266.874;250.616;226.149;78.582;23.125;0;846.753;0;0;0;0;0;0;0;0;7.273;295.236;814.733;1.501.149;544.970;25.530;0;3.188.891;1.018;26.043;67.896;95.073;33.199;1.417;0;224.644;0;0;0
ALFA;51.293;b1;C;2;S3;199;SAO PAULO;SP;12/2019;4.312.915;19;8.958;10.482;14.345;3.918;6;0;37.727;53;455.226;405.348;359.154;129.429;1.936;0;1.351.147;191;9.164;27.734;33.993;8.625;0;0;79.707;0;709;1.963;1.645;21;0;0;4.337;2;72;193;153;0;0;0;421;13.496;728.566;606.459;267.878;11.813;3;0;1.628.215;0;0;0;0;0;0;0;0;341;19.956;46.322;46.669;10.885;2.056;0;126.230;540;267.155;286.838;426.284;71.725;32.589;0;1.085.131;0;0;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38.486.817;b4;I;1;S3;5;BELO HORIZONTE;MG;12/2019;4.259.349;222;15.071;30.055;54.008;46.602;17.742;0;163.700;5.713;94.231;267.020;534.756;317.580;154.175;0;1.373.475;3.876;11.807;31.987;51.613;17.565;2.875;0;119.723;7;7.811;21.610;58.315;43.910;39.803;34.538;205.994;14;2.226;6.232;16.249;6.244;387;0;31.353;2.252;105.069;229.430;216.485;73.326;44.195;0;670.756;736;60.297;123.188;231.859;120.308;57.795;0;594.184;1.045;14.890;31.832;64.640;52.859;72.859;32.633;270.758;3.313;38.219;118.811;303.694;199.990;99.003;66.376;829.405;0;0;0
ORIGINAL;51.781;b1;C;2;S3;199;SAO PAULO;SP;12/2019;4.184.085;0;23.849;103.277;142.809;0;0;0;269.935;2.342;372.517;165.024;60.347;5.500;0;95.872;701.601;49;31.526;104.183;153.852;0;0;0;289.609;0;2.698;2.504;0;0;0;0;5.202;0;593;0;0;0;0;0;593;24.113;1.528.083;389.860;127.003;3.269;0;0;2.072.328;0;312;0;0;0;0;0;312;66;9.483;12.761;21.274;0;0;5.950;49.533;2.265;276.368;159.380;234.489;7.339;0;6.263;686.103;0;510;108.359
BOCOM;52.003;b1;C;3;S4;199;SALVADOR;BA;12/2019;4.070.367;9.789;85.979;123.659;141.648;19.827;0;0;380.902;9.970;84.697;438.966;563.948;127.606;15.104;0;1.240.290;93;47.689;100.911;198.225;43.766;3.025;5.751;399.460;0;8.028;41.801;36.883;5.007;0;0;91.719;0;0;0;0;0;0;0;0;0;40.651;94.022;97.778;6.070;0;0;238.520;0;0;0;0;0;0;0;0;0;1.505;10.265;6.746;0;0;0;18.516;1.063;49.852;123.987;157.825;58.419;16.187;0;407.333;72.184;0;1.221.442
ING;51.073;b1;C;3;S3;199;SAO PAULO;SP;12/2019;3.985.050;0;0;39.211;0;0;0;0;39.211;0;688.607;1.508.129;263.017;0;0;0;2.459.753;0;0;0;0;30.046;0;0;30.046;0;0;0;51.880;0;0;0;51.880;0;0;0;0;0;0;0;0;0;360.753;869.157;0;0;0;0;1.229.910;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.497;56.205;101.547;0;0;0;174.249;0;0;0
SOFISA;31.873;b1;C;2;S4;199;SAO PAULO;SP;12/2019;3.955.858;8;8.344;16.214;6.348;5.279;272;0;36.464;21.746;807.730;700.531;294.683;26.744;0;0;1.851.435;384;15.357;22.413;38.364;3.441;888;0;80.846;0;14.368;26.749;33.705;8.107;0;0;82.928;0;113.585;6.219;281;0;0;0;120.086;9.582;288.801;338.450;195.529;23.736;0;0;856.098;0;30;0;0;0;0;0;30;2;20.064;52.291;62.784;70;0;0;135.211;4.953;253.061;314.302;149.884;10.621;0;0;732.821;0;1;59.937
SCAA BANCO S.A.;11.417.016;b2;I;3;S4;8;SAO BERNARDO DO CAMPO;SP;12/2019;3.839.648;27;1.956;5.273;10.335;5.090;0;0;22.681;203;14.806;40.222;82.635;24.601;22;0;162.489;43;7.816;19.219;38.430;4.694;4;0;70.205;0;1.961;1.102;1.856;901;0;0;5.820;20;1.044;11.495;26.484;8.230;0;0;47.274;1.124;76.773;88.722;172.261;58.942;26;0;397.848;0;0;0;0;0;0;0;0;4.761;275.183;740.162;1.502.200;491.295;899;0;3.014.500;98;9.926;26.795;56.298;24.446;1.268;0;118.832;0;0;0
CREDIT SUISSE;30.771;b1;C;3;S3;199;SAO PAULO;SP;12/2019;3.481.968;0;6.432;27.968;27.161;20.161;0;0;81.721;0;67.572;39.389;81.054;51.225;0;0;239.240;0;30.256;4.533;175.279;0;0;0;210.068;0;0;0;0;0;0;0;0;0;0;1.063;0;0;0;0;1.063;0;2.671;27.623;44.762;0;0;0;75.055;0;0;85.526;115.848;115.848;546.103;322.644;1.185.969;0;116;3.155;2.000;0;0;0;5.270;5.247;22.604;960.972;304.186;0;0;0;1.293.010;0;0;390.571
