Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;Micro;Pequena;Média;Grande;Total não Individualizado Pessoa Jurídica;Total Exterior Pessoa Jurídica;
ING;51.073;b1;C;3;;199;SAO PAULO;SP;12/2015;4.216.686;1.250.757;647.228;543.497;1.775.204;0;0
PAN;31.323;b1;C;2;;199;SAO PAULO;SP;12/2015;4.128.016;877.493;553.137;1.716.462;980.894;30;0
BANCO VOLVO BRASIL S.A.;58.017.179;b2;I;3;;8;CURITIBA;PR;12/2015;3.899.513;79.073;892.231;2.549.810;378.399;0;0
PINE;50.304;b1;C;2;;199;SAO PAULO;SP;12/2015;3.687.915;218.299;75.513;623.974;2.260.617;0;509.511
ORIGINAL;51.781;b1;C;2;;199;SAO PAULO;SP;12/2015;3.544.646;1.438.633;318.758;1.161.808;620.216;5.231;0
BANCO IBM S.A.;34.270.520;b2;I;3;;8;RIO DE JANEIRO;RJ;12/2015;3.447.894;2.632;39.070;429.275;2.976.912;5;0
BANCO FIBRA S.A.;58.616.418;b1;I;2;;8;SAO PAULO;SP;12/2015;3.317.885;367.494;60.728;1.304.365;990.544;11;594.743
BANCO CATERPILLAR S.A.;2.658.435;b2;I;3;;8;SAO PAULO;SP;12/2015;3.286.111;165.645;609.308;1.587.848;923.310;0;0
MERCANTIL DO BRASIL;20.152;b1;C;2;;199;BELO HORIZONTE;MG;12/2015;3.273.310;267.286;382.108;2.309.213;314.457;246;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60.518.222;b1;I;3;;8;SAO PAULO;SP;12/2015;3.247.304;3.028;1.383;462.513;1.296.913;0;1.483.467
BANCO CNH INDUSTRIAL CAPITAL S.A.;2.992.446;b2;I;3;;8;CURITIBA;PR;12/2015;3.202.776;325.825;610.516;2.006.551;259.882;3;0
SOCIETE GENERALE;31.859;b1;C;3;;199;SAO PAULO;SP;12/2015;2.890.028;417;38.313;459.728;2.391.568;0;0
BANCO DA AMAZOA S.A.;4.902.979;b1;I;1;;2;BELEM;PA;12/2015;2.762.004;19.225;139.025;204.130;2.399.540;85;0
BMG;30.290;b1;C;2;;199;SAO PAULO;SP;12/2015;2.516.078;524.169;339.274;266.502;1.386.049;84;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2.885.855;n1;I;1;;30;PORTO ALEGRE;RS;12/2015;2.257.281;88.886;159.442;1.110.107;898.846;0;0
SOFISA;31.873;b1;C;2;;199;SAO PAULO;SP;12/2015;1.880.557;19.695;30.737;351.031;1.479.092;2;0
BANCO GMAC S.A.;59.274.605;b2;I;3;;8;SAO PAULO;SP;12/2015;1.779.786;409.275;73.591;183.212;1.113.607;101;0
JP MORGAN CHASE;20.107;b1;C;3;;199;SAO PAULO;SP;12/2015;1.729.804;89.973;32.174;405.582;1.202.074;0;0
SCAA BANCO S.A.;11.417.016;b2;I;3;;8;SAO BERNARDO DO CAMPO;SP;12/2015;1.717.849;210.133;403.521;961.260;142.934;0;0
BRB;31.976;b1;C;1;;199;BRASILIA;DF;12/2015;1.703.812;120.791;505.705;1.001.636;75.396;283;0
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60.498.557;b1;I;3;;8;SAO PAULO;SP;12/2015;1.661.167;0;27.267;460.277;1.173.622;0;0
BANESTES;30.159;b1;C;1;;199;VITORIA;ES;12/2015;1.614.218;77.070;299.987;981.822;255.128;211;0
JOHN DEERE;50.071;b1;C;3;;199;INDAIATUBA;SP;12/2015;1.562.856;15.340;96.366;1.170.544;280.606;0;0
BANCO CARGILL S.A.;3.609.817;b1;I;3;;8;SAO PAULO;SP;12/2015;1.401.444;49.762;0;105.491;1.246.192;0;0
INDUSTRIAL DO BRASIL;50.988;b1;C;2;;199;SAO PAULO;SP;12/2015;1.392.136;2.539;78.736;612.697;698.164;1;0
INDUSVAL;50.531;b1;C;2;;199;SAO PAULO;SP;12/2015;1.387.910;142.420;94.584;564.824;535.521;0;50.561
BBM;30.207;b1;C;2;;199;SALVADOR;BA;12/2015;1.306.857;195;16.500;288.824;976.601;0;24.738
BANCO RODOBENS S.A.;33.603.457;b1;I;2;;8;SAO PAULO;SP;12/2015;1.271.639;66.519;382.863;771.701;50.555;2;0
BANCO TRIANGULO S.A.;17.351.180;b1;I;2;;8;UBERLANDIA;MG;12/2015;1.218.800;7.861;162.374;868.126;177.582;2.857;0
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97.406.706;n1;I;3;;19;BARUERI;SP;12/2015;1.180.467;382;12.865;298.544;868.673;3;0
BANCO TOYOTA DO BRASIL S.A.;3.215.790;b2;I;3;;8;SAO PAULO;SP;12/2015;1.122.220;32.394;185.189;613.466;291.153;17;0
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10.663.610;n1;I;1;;30;SAO PAULO;SP;12/2015;1.096.002;173.203;84.433;634.000;204.366;0;0
BANCO FORD S.A.;90.731.688;b2;I;3;;8;SAO PAULO;SP;12/2015;1.048.444;2.185;5.510;633.851;406.897;0;0
MIZUHO;51.554;b1;I;3;;199;SAO PAULO;SP;12/2015;940.221;0;99.244;293.402;469.422;0;78.152
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29.030.467;b1;I;3;;8;SAO PAULO;SP;12/2015;927.569;0;0;214.486;713.083;0;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3.584.906;n1;I;1;;30;CURITIBA;PR;12/2015;895.969;55.530;29.161;553.771;257.357;150;0
BANCO MONEO S.A.;7.441.209;b2;I;2;;8;CAXIAS DO SUL;RS;12/2015;873.490;51.272;155.228;647.726;19.263;0;0
HAITONG;51.482;b2;C;3;;198;SAO PAULO;SP;12/2015;796.957;16.331;71.537;173.783;435.657;0;99.650
BANCO DE LAGE LANDEN BRASIL S.A.;5.040.481;b2;I;3;;8;PORTO ALEGRE;RS;12/2015;743.036;22.820;115.201;383.241;221.775;0;0
BANCO ABN AMRO S.A.;3.532.415;b1;I;3;;8;SAO PAULO;SP;12/2015;722.622;0;0;0;722.622;0;0
PARANÁ BANCO;30.881;b1;C;2;;199;CURITIBA;PR;12/2015;689.967;7.042;73.882;399.803;208.869;371;0
BANCO DA CHINA BRASIL S.A.;10.690.848;b1;I;3;;8;SAO PAULO;SP;12/2015;668.067;15.177;40.961;198.990;412.939;0;0
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82.937.293;n1;I;1;;30;FLORIANOPOLIS;SC;12/2015;662.801;14.945;56.823;502.793;88.238;1;0
BANCO LUSO BRASILEIRO S.A.;59.118.133;b1;I;2;;8;SAO PAULO;SP;12/2015;654.591;54.234;66.607;482.417;51.333;1;0
BMW;51.420;n1;C;3;;197;SAO PAULO;SP;12/2015;653.878;24.135;87.635;296.968;245.139;0;0
BOFA MERRILL LYNCH;51.255;b1;C;3;;199;SAO PAULO;SP;12/2015;645.246;0;0;530.971;114.273;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CREDICITRUS;54.037.916;b3S;I;2;;9;BEBEDOURO;SP;12/2015;526.619;14.995;78.850;259.004;173.746;25;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82.639.451;b3S;I;2;;9;BLUMENAU;SC;12/2015;521.111;180.965;248.211;90.598;924;413;0
MODAL;51.963;b1;C;2;;199;RIO DE JANEIRO;RJ;12/2015;507.198;146.985;39.828;226.697;93.689;0;0
BANCO DO ESTADO DE SERGIPE S.A.;13.009.717;b1;I;1;;8;ARACAJU;SE;12/2015;496.208;51.303;70.765;373.857;0;283;0
CARUANA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9.313.766;n1;I;2;;14;SAO PAULO;SP;12/2015;473.121;23.805;84.318;351.000;13.999;0;0
PSA FINANCE;51.365;b2;C;3;;198;SAO PAULO;SP;12/2015;462.956;0;386.484;56.473;19.984;14;0
UPRIME NORTE DO PARANA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS LTDA.;2.398.976;b3S;I;2;;9;LONDRINA;PR;12/2015;451.535;11.884;74.342;275.087;90.174;48;0
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15.163.587;n1;I;1;;30;SALVADOR;BA;12/2015;436.475;20.459;54.462;334.472;27.082;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32.430.233;b3S;I;2;;9;LINHARES;ES;12/2015;430.817;35.006;119.056;269.874;6.834;47;0
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71.328.769;b3S;I;2;;9;SERTAOZINHO;SP;12/2015;427.602;32.811;64.444;258.345;71.967;35;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37.395.399;b3S;I;2;;9;GOIAA;GO;12/2015;412.223;12.369;104.483;285.731;9.624;15;0
BANCO RANDON S.A.;11.476.673;b1;I;2;;8;CAXIAS DO SUL;RS;12/2015;409.893;4.422;33.268;311.418;60.780;5;0
INTERMEDIUM;51.884;b1;C;2;;199;BELO HORIZONTE;MG;12/2015;382.446;22.333;47.500;287.039;25.557;16;0
BANCO GUANABARA S.A.;31.880.826;b1;I;2;;8;RIO DE JANEIRO;RJ;12/2015;364.367;12.652;20.195;246.834;84.686;0;0
UCRED JOÃO PESSOA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JOÃO PESSOA LTDA.;35.571.249;b3S;I;2;;9;JOAO PESSOA;PB;12/2015;363.114;32.319;48.700;261.532;20.537;26;0
SOCOPA;50.328;b1;C;2;;199;SAO PAULO;SP;12/2015;362.563;68.983;11.041;172.355;110.183;1;0
RENDIMENTO;51.468;b1;C;2;;199;SAO PAULO;SP;12/2015;356.913;22.118;33.450;255.068;46.253;23;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-SERRANA DO ESPÍRITO SANTO;815.319;b3S;I;2;;9;VENDA NOVA DO IMIGRANTE;ES;12/2015;354.464;37.623;90.061;208.363;18.350;66;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DA SAÚDE, PROFESSORES, CONTABILISTAS E EMPRESÁRIOS DA GRANDE FLORIANÓPOLIS LTDA. - UCRED FLORIANÓPOLIS;74.064.502;b3S;I;2;;9;FLORIANOPOLIS;SC;12/2015;348.006;8.768;44.713;263.658;30.849;18;0
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE MARINGÁ - SICOOB METROPOLITANO;3.459.850;b3S;I;2;;9;MARINGA;PR;12/2015;342.135;25.744;98.686;179.792;37.723;190;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78.414.067;b3S;I;2;;9;MEDIANEIRA;PR;12/2015;336.919;71.793;82.396;80.810;101.682;238;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91.586.982;b3S;I;2;;9;NOVA PETROPOLIS;RS;12/2015;330.233;53.194;98.463;119.477;58.792;307;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78.825.270;b3S;I;2;;9;CHAPECO;SC;12/2015;326.752;92.856;131.442;90.052;12.358;45;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO UÃO PARANÁ/SÃO PAULO - SICREDI UÃO PR/SP;79.342.069;b3S;I;2;;9;MARINGA;PR;12/2015;323.236;32.220;54.503;98.031;138.075;407;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE MINAS GERAIS LTDA.;42.898.825;b3S;I;2;;9;BELO HORIZONTE;MG;12/2015;293.617;8.179;42.136;239.245;4.036;21;0
BANCO TRICURY S.A.;57.839.805;b2;I;2;;8;SAO PAULO;SP;12/2015;293.606;45.872;33.183;120.047;94.504;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL DO ESPÍRITO SANTO - SICOOB SUL;32.467.086;b3S;I;2;;9;CACHOEIRO DE ITAPEMIRIM;ES;12/2015;291.134;32.276;80.867;177.947;0;44;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORTE DO PARANÁ - SICOOB NORTE DO PARANÁ;5.582.619;b3S;I;2;;9;LONDRINA;PR;12/2015;290.182;15.848;74.122;171.728;28.421;64;0
ICBC DO BRASIL BANCO MÚLTIPLO S.A.;17.453.575;b1;I;3;;8;SAO PAULO;SP;12/2015;288.903;0;0;4.262;284.640;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC;81.607.046;b3S;I;2;;9;SAO MIGUEL D'OESTE;SC;12/2015;286.646;31.251;70.805;150.070;34.491;29;0
COOPERATIVA CENTRAL DE CRÉDITO DO RIO GRANDE DO SUL E SANTA CATARINA - CENTRAL SICREDI SUL;87.437.687;b3C;I;2;;9;PORTO ALEGRE;RS;12/2015;280.166;3.599;845;5.099;270.623;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO LESTE DE SANTA CATARINA E DO PARANÁ LTDA. - UCRED LESTE SC-PR;74.114.042;b3S;I;2;;9;ITAJAI;SC;12/2015;277.983;21.883;51.687;204.362;0;51;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26.529.420;b3S;I;2;;9;LUCAS DO RIO VERDE;MT;12/2015;272.990;29.317;46.660;77.133;119.717;162;0
BRICKELL S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;12.865.507;n1;I;2;;14;SAO PAULO;SP;12/2015;272.813;7.851;25.875;137.398;101.689;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CARLOS BARBOSA - SICREDI SERRANA RS;90.608.712;b3S;I;2;;9;CARLOS BARBOSA;RS;12/2015;268.308;59.527;70.337;92.288;46.040;115;0
BANCO BONSUCESSO S.A.;71.027.866;b1;I;2;;8;BELO HORIZONTE;MG;12/2015;247.426;10.802;15.650;199.754;20.745;475;0
OM;50.940;n1;C;2;;197;SAO PAULO;SP;12/2015;230.256;227.820;1.269;139;0;1.028;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28.145.829;b4;I;1;;5;VITORIA;ES;12/2015;230.111;37.443;63.455;71.554;57.635;24;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31.815.293;b3S;I;2;;9;SAO GABRIEL DA PALHA;ES;12/2015;216.532;38.180;70.234;97.346;10.720;52;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO-SERRANA DO ESPÍRITO SANTO - SICOOB CENTRO-SERRANO;31.804.966;b3S;I;2;;9;SANTA MARIA DE JETIBA;ES;12/2015;209.574;27.729;67.461;114.344;0;40;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UÃO RS;88.894.548;b3S;I;2;;9;CERRO LARGO;RS;12/2015;209.498;43.902;52.738;67.682;45.068;109;0
BANCO RIBEIRAO PRETO S.A.;517.645;b1;I;2;;8;RIBEIRAO PRETO;SP;12/2015;208.827;3.230;30.551;103.754;71.293;0;0
PORTO SEGURO;51.444;n1;C;2;;197;SAO PAULO;SP;12/2015;208.245;126.412;79.126;2.608;73;25;0
HONDA;51.396;b2;C;3;;198;SAO PAULO;SP;12/2015;207.441;15.972;24.697;149.315;17.421;35;0
BPN BRASIL BANCO MÚLTIPLO S.A.;61.033.106;b1;I;3;;8;SAO PAULO;SP;12/2015;203.638;1.843;19.561;122.797;59.437;0;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE MATO GROSSO;36.900.256;b3S;I;2;;9;CUIABA;MT;12/2015;203.136;6.561;51.340;143.103;2.114;18;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO DO RGS - SICREDI REGIÃO CENTRO;95.594.941;b3S;I;2;;9;SANTA MARIA;RS;12/2015;197.417;22.231;22.495;46.735;105.860;96;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SICOOB ECOCREDI;11.565.109;b3S;I;2;;9;TRES COROAS;RS;12/2015;195.882;9.102;53.149;133.123;490;18;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DO RIO GRANDE DO SUL E OESTE DE SANTA CATARINA - SICREDI NORTE RS/SC;87.780.268;b3S;I;2;;9;ERECHIM;RS;12/2015;195.539;33.661;48.596;62.500;50.704;77;0
FATOR;50.122;b1;C;2;;199;SAO PAULO;SP;12/2015;191.214;23.858;58.835;19.819;88.701;0;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DA GRANDE CURITIBA E CAMPOS GERAIS - SICOOB SUL;5.888.589;b3S;I;2;;9;CURITIBA;PR;12/2015;189.177;10.342;63.209;114.866;707;52;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DOS VALES DO ITAJAÍ E ITAPOCÚ, DO LITORAL DE SANTA CATARINA E LITORAL SUL DO PARANÁ - SICOOB BLUCREDI SUL;3.960.819;b3S;I;2;;9;GUARATUBA;PR;12/2015;188.332;36.933;68.385;77.112;5.845;57;0
SANTINVEST;50.816;n1;C;2;;197;FLORIANOPOLIS;SC;12/2015;186.779;10.652;43.947;124.695;7.485;1;0
COOPERATIVA DE CRÉDITO DOS PROPRIETÁRIOS DA INDÚSTRIA DE ROCHAS ORNAMENTAIS, CAL E CALCÁRIOS DO ESTADO DO ESPÍRITO SANTO - SICOOB CREDIROCHAS;3.358.914;b3S;I;2;;9;CACHOEIRO DE ITAPEMIRIM;ES;12/2015;186.446;11.688;85.822;88.910;0;25;0
AGENCIA DE FOMENTO DO ESTADO DO RIO DE JANEIRO S.A.;5.940.203;n1;I;1;;30;RIO DE JANEIRO;RJ;12/2015;177.538;2.418;24.539;93.839;56.734;8;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂA E REGIÃO LTDA;4.388.688;b3S;I;2;;9;GOIAA;GO;12/2015;171.299;3.510;18.598;148.147;1.037;8;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81.099.491;b3S;I;2;;9;PALOTINA;PR;12/2015;171.059;34.071;49.457;53.919;33.421;191;0
CSILATINA ARRENDAMENTO MERCANTIL S.A.;5.883.884;n1;I;3;;19;BARUERI;SP;12/2015;170.461;3.662;8.066;68.324;90.407;2;0
COOPERATIVA DE CRÉDITO E DE INVESTIMENTO DE LIVRE ADMISSÃO FRONTEIRAS DO IGUAÇU E SUDESTE PAULISTA - SICREDI FRONTEIRAS PR/SC/SP;82.527.557;b3S;I;2;;9;CAPANEMA;PR;12/2015;168.628;30.874;43.138;61.148;33.380;88;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE DA AMAZÔA LTDA. - SICOOB CREDISUL.;3.632.872;b3S;I;2;;9;VILHENA;RO;12/2015;167.118;13.214;60.862;93.030;0;13;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, CONTABILISTAS, PROFESSORES E EMPRESÁRIOS DE BLUMENAU E VALE DO ITAJAÍ LTDA – UCRED BLUMENAU;73.443.863;b3S;I;2;;9;BLUMENAU;SC;12/2015;166.227;6.333;48.926;99.156;11.800;12;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO BRANCO - SICREDI OURO BRANCO RS;87.853.206;b3S;I;2;;9;TEUTOA;RS;12/2015;164.450;38.546;29.088;39.085;57.665;66;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26.408.161;b3S;I;2;;9;DOURADOS;MS;12/2015;164.145;25.271;27.068;59.015;52.639;152;0
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE, CONTABILISTAS, EMPRESÁRIOS E PROFESSORES DO OESTE E SERRA LTDA - UCRED OESTE E SERRA;1.039.011;b3S;I;2;;9;CHAPECO;SC;12/2015;163.656;19.856;69.123;69.579;5.080;18;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA ÁREA DE SAÚDE DE CAMPINAS E REGIÃO LTDA. - UCRED CAMPINAS;71.884.498;b3S;I;2;;9;CAMPINAS;SP;12/2015;162.972;7.393;34.415;119.857;1.305;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UCRED INTEGRAÇÃO LTDA.;73.750.424;b3S;I;2;;9;CAXIAS DO SUL;RS;12/2015;160.078;4.446;37.476;115.800;2.350;7;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89.126.130;b3S;I;2;;9;ENCANTADO;RS;12/2015;160.053;26.246;37.539;41.444;54.775;49;0
INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO;55.230.916;b1;I;3;;8;SAO PAULO;SP;12/2015;159.311;867;64.720;40.817;52.908;0;0
NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO;74.828.799;b1;I;3;;8;PORTO ALEGRE;RS;12/2015;154.607;105.371;27.771;20.786;678;1;0
BANCO SEMEAR S.A.;795.423;b1;I;2;;8;BELO HORIZONTE;MG;12/2015;154.319;5.353;17.494;103.104;28.354;14;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC;87.733.770;b3S;I;2;;9;RODEIO BOTO;RS;12/2015;151.089;39.957;28.048;38.800;44.241;43;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUDOESTE DE MATO GROSSO - SICREDI SUDOESTE MT;32.995.755;b3S;I;2;;9;TANGARA DA SERRA;MT;12/2015;143.909;12.444;27.304;57.072;47.004;86;0
