Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura;;;;;;;;Indústrias de Transformação;;;;;;;;Construção;;;;;;;;Serviços Industriais de Utilidade Pública;;;;;;;;Industrias Extrativas;;;;;;;;Comércio, Reparação de Veículos Automotores e Motocicletas;;;;;;;;Admistração Pública, Defesa e Seguridade Social;;;;;;;;Transporte, Armazenagem e Correio;;;;;;;;Outros;;;;;;;;Atividade não Informada ou não se Aplica;Total não Individualizado Pessoa Jurídica;Total Exterior Pessoa Jurídica;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;a Vencer entre 1081 e 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;a Vencer entre 1081 e 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;;;
CITIBANK;30.403;b1;C;3;;199;SAO PAULO;SP;03/2016;15.271.414;19;86.076;138.250;285.519;243.685;0;0;753.549;46.976;3.490.992;2.285.855;1.156.173;285.103;118.610;0;7.383.710;4.778;28.332;16.094;125.993;8.752;0;0;183.950;2;0;0;225.270;18.097;39.764;0;283.134;0;54.311;460.831;0;0;0;0;515.142;36.447;2.316.412;2.197.743;344.018;17.104;0;0;4.911.724;0;0;0;0;0;0;0;0;1.665;67.740;78.791;81.270;0;0;0;229.466;2.753;685.535;212.411;106.582;3.362;0;0;1.010.643;14;83;0
BANRISUL;30.173;b1;C;1;;199;PORTO ALEGRE;RS;03/2016;13.584.397;4.796;104.700;178.183;188.798;80.318;39.949;0;596.744;223.629;1.165.227;1.443.807;1.028.277;357.923;115.546;1.458;4.335.867;46.814;158.225;329.037;695.967;169.029;25.326;0;1.424.398;8.268;21.355;49.495;78.866;25.850;17.665;0;201.499;2.005;5.931;11.860;18.666;4.743;500;0;43.705;169.383;1.098.778;1.231.865;802.020;165.597;105.308;181;3.573.133;0;1.729;4.669;11.309;8.456;32.429;0;58.593;29.056;144.620;160.520;182.134;54.076;22.203;0;592.608;41.864;518.214;709.572;920.031;219.888;117.193;0;2.526.760;177;7.022;223.890
ABC-BRASIL;41.856;b1;C;3;;199;SAO PAULO;SP;03/2016;10.961.726;598;83.333;197.584;228.526;24.440;18.678;0;553.158;19.617;768.850;855.968;841.242;159.413;67.773;0;2.712.863;60.761;294.129;376.273;553.360;47.797;11.031;0;1.343.350;256;34.361;115.762;164.413;20.725;1.896;0;337.414;951;9.339;923;11.435;37.607;0;0;60.255;24.037;328.472;579.151;330.727;59.348;71.126;18;1.392.879;0;1.001;0;0;0;0;0;1.001;3.832;340.320;204.023;144.699;38.507;47.711;0;779.092;4.597;343.028;519.013;441.979;29.230;3.916;0;1.341.764;0;87;2.439.864
BANCO VOLKSWAGEN S.A.;59.109.165;b2;I;3;;8;SAO PAULO;SP;03/2016;10.905.982;2.146;19.527;45.315;61.800;11.017;4;0;139.809;17.896;147.288;372.720;541.699;87.602;27;0;1.167.233;24.849;86.766;205.429;281.726;38.501;31;0;637.302;2.802;23.162;65.300;95.887;21.366;5;0;208.521;1.447;8.393;20.371;29.586;3.673;0;0;63.470;60.912;923.272;1.878.032;1.085.977;164.852;14.576;0;4.127.621;3;19;41;45;11;0;0;119;69.198;394.523;967.689;1.532.194;345.601;42.411;0;3.351.616;19.965;249.452;427.086;448.225;58.767;5.949;0;1.209.445;0;847;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92.816.560;b4;I;1;;5;PORTO ALEGRE;RS;03/2016;9.198.116;13.480;26.404;69.030;164.832;185.334;185.076;0;644.157;23.623;204.857;490.323;1.004.658;697.583;647.394;3.067;3.071.504;218;3.158;8.665;18.744;14.287;9.028;0;54.100;68;33.098;103.863;295.919;200.004;305.422;231.598;1.169.971;252;797;2.117;4.729;3.042;1.941;0;12.878;3.812;130.354;402.288;914.617;626.816;833.040;555;2.911.482;0;2.527;5.866;5.540;1.304;141;57;15.434;2.356;33.778;82.266;181.577;207.594;136.207;0;643.777;1.919;34.100;89.881;207.653;177.292;161.410;2.554;674.810;0;2;0
BANCO COOPERATIVO SICREDI S.A.;1.181.521;b1;I;2;;11;PORTO ALEGRE;RS;03/2016;9.090.630;28;3.037;5.994;11.945;9.367;11.416;0;41.788;189;17.321;44.182;52.898;35.439;33.217;0;183.246;56;1.904;5.170;11.771;8.341;8.210;0;35.452;0;109;292;570;323;253;0;1.549;1;520;1.587;3.869;2.734;2.894;0;11.605;497;30.905;32.308;50.262;32.367;33.114;0;179.452;0;0;0;0;0;0;64;64;92;11.863;35.000;90.610;62.841;68.780;0;269.186;100;3.161.758;4.492.563;581.066;18.525;113.530;0;8.367.542;0;746;0
MERCEDES-BENZ;51.262;b2;C;3;;198;SAO PAULO;SP;03/2016;8.923.685;735;5.662;15.180;25.062;5.179;751;0;52.569;5.761;58.314;151.315;238.706;48.983;935;0;504.015;7.619;56.223;126.531;191.120;28.679;5.690;0;415.862;1.486;9.809;27.159;39.781;12.326;3.100;0;93.662;525;5.451;13.179;18.125;2.282;8;0;39.569;32.952;1.152.228;420.558;506.174;92.271;170;0;2.204.353;0;0;0;0;0;0;0;0;81.450;525.950;1.376.622;2.194.022;682.688;171.149;0;5.031.881;7.916;62.488;169.308;276.507;56.085;9.462;0;581.767;0;7;0
BANCO DO NORDESTE DO BRASIL S.A.;7.237.373;b1;I;1;;8;FORTALEZA;CE;03/2016;8.861.388;184.373;22.621;20.829;16.542;19.558;109.724;0;373.648;85.646;225.501;579.730;381.301;94.404;131.510;50.320;1.548.413;23.379;36.697;80.105;85.248;7.016;1.550;0;233.995;471;44.525;111.709;330.349;318.243;1.332.894;281.840;2.420.031;663;3.046;5.786;4.446;7;24;0;13.971;116.440;440.734;735.122;577.345;88.267;74.926;0;2.032.833;105;48.907;155.367;445.081;322.056;502.674;0;1.474.190;9.878;23.442;46.762;47.742;5.692;8.237;0;141.753;28.277;117.361;136.732;162.187;41.156;33.726;83.692;603.131;19.295;129;0
BANCOOB;51.750;b1;C;2;;199;BRASILIA;DF;03/2016;7.519.947;330;4.279;15.432;17.472;13.797;7.643;0;58.952;1.436;12.000;39.583;40.648;32.070;19.481;0;145.217;682;4.272;11.467;9.787;7.640;3.247;0;37.095;23;231;628;851;422;396;0;2.551;62;265;835;1.126;579;638;0;3.505;4.106;31.395;107.016;72.766;35.403;15.560;0;266.247;0;0;7;0;0;0;0;7;702;7.579;18.748;26.511;16.836;16.100;0;86.476;2.702;1.173.314;3.886.529;1.615.515;169.297;63.069;0;6.910.426;3;9.467;0
CREDIT SUISSE;30.771;b1;C;3;;199;SAO PAULO;SP;03/2016;6.854.929;0;1.677;22.219;88.874;33.371;0;0;146.141;333.824;62.870;146.421;256.133;119.849;8.626;0;927.722;515;29.595;76.649;50.277;6.168;0;0;163.204;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35.476;23.227;20.314;74.706;13.388;0;0;167.111;0;0;108.380;100.955;100.955;504.774;454.200;1.269.264;0;2.104;0;0;0;0;0;2.104;0;289.526;280.709;16.158;0;0;0;586.393;0;0;3.592.989
DAYCOVAL;51.987;b1;C;2;;199;SAO PAULO;SP;03/2016;6.488.885;9.462;54.512;72.218;24.866;166;0;0;161.224;94.783;1.186.015;805.421;229.687;16.685;566;0;2.333.157;26.491;84.980;116.272;98.676;4.563;0;0;330.981;4.543;55.682;36.856;35.826;1.278;2;0;134.189;23;8.340;7.628;881;0;0;0;16.872;120.759;913.247;436.330;141.632;5.285;1.419;0;1.618.672;290;8.078;237;0;0;0;0;8.605;4.134;131.656;202.210;114.989;5.339;3.685;0;462.014;36.789;515.340;384.564;320.283;11.046;234;0;1.268.255;0;535;154.380
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1.023.570;b1;I;3;;8;SAO PAULO;SP;03/2016;6.195.183;20.039;93.947;257.201;514.136;108.387;31.374;0;1.025.084;74.947;1.095.549;553.672;1.419.903;431.269;85.505;44;3.660.888;0;3.075;77;189;0;0;0;3.342;0;221;639;1.352;0;0;0;2.212;0;0;0;0;0;0;0;0;0;464.329;491.990;130.414;18.569;8.449;0;1.113.751;0;0;0;0;0;0;0;0;0;2.284;19.158;39.796;30.870;23;0;92.131;0;186.436;93.944;10.701;6.311;383;0;297.774;0;0;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38.486.817;b4;I;1;;5;BELO HORIZONTE;MG;03/2016;5.635.063;433;4.030;12.691;39.152;23.459;31.456;0;111.219;46.912;133.679;387.078;888.451;537.860;390.694;0;2.384.674;6.552;13.605;48.310;97.245;40.853;12.360;0;218.924;33.597;6.322;36.147;58.596;40.469;58.254;0;233.385;107;3.068;8.354;24.082;18.084;27.894;0;81.590;24.447;86.081;179.757;226.169;80.782;131.877;0;729.114;3.356;39.967;106.560;254.313;158.016;205.441;0;767.651;4.312;45.214;52.691;123.842;76.304;72.306;0;374.670;100.957;48.772;129.479;181.147;111.875;161.568;0;733.798;18;20;0
BNP PARIBAS;51.516;b1;C;3;;199;SAO PAULO;SP;03/2016;4.502.736;0;14.232;5.224;0;0;0;0;19.457;13.910;631.050;1.190.810;137.487;995;0;0;1.974.252;100;4.181;30;0;0;0;0;4.311;0;4.139;4.547;12.126;1.516;0;0;22.328;0;0;94.430;0;0;0;0;94.430;0;1.280.377;315.361;54.101;0;0;0;1.649.839;0;0;0;0;0;0;0;0;0;527;1.500;2.833;0;0;0;4.860;0;406.434;275.744;42.747;8.333;0;0;733.259;0;1;0
ALFA;51.293;b1;C;2;;199;SAO PAULO;SP;03/2016;4.438.553;5;5.597;8.517;12.242;7.421;6.188;0;39.969;754;669.800;675.148;373.242;54.545;48.410;0;1.821.900;749;38.441;59.612;97.262;46.475;31.679;0;274.218;103;16.643;6.545;12.428;5.586;655;0;41.959;12;14.680;25.270;2.018;209;25;0;42.215;21.826;373.958;450.872;144.900;35.205;2.369;0;1.029.130;0;0;0;0;0;0;0;0;598;34.695;80.749;82.610;20.100;1.295;0;220.047;622;401.237;289.300;216.565;44.175;17.203;0;969.102;0;13;0
BANCO FIDIS S/A;62.237.425;b2;I;3;;8;BETIM;MG;03/2016;4.235.543;235;3.452;1.390;1.804;0;0;0;6.880;1.321;72.249;14.869;14.312;0;0;0;102.752;886;7.453;9.398;10.255;6;0;0;27.999;773;1.113;1.874;2.015;0;0;0;5.775;187;618;1.119;841;0;0;0;2.766;16.652;879.834;2.364.530;414.722;0;0;0;3.675.737;0;0;0;0;0;0;0;0;11.845;40.132;89.817;99.372;57;0;0;241.223;1.437;128.522;20.746;21.695;7;0;0;172.406;0;5;0
DEUTSCHE;51.183;b1;C;3;;199;SAO PAULO;SP;03/2016;4.208.677;0;64.788;36.454;0;0;0;0;101.242;0;527.371;377.612;18.894;380;908.890;0;1.833.147;0;0;0;0;0;0;0;0;0;1.536;1.706;0;0;0;0;3.242;0;4.508;424.621;14.660;0;0;0;443.790;39.994;343.015;111.844;786;0;0;0;495.640;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300.599;41.160;20.937;0;0;0;362.696;0;0;968.921
CCB;32.119;b1;C;3;;199;SAO PAULO;SP;03/2016;4.064.682;32.614;115.626;48.920;19.081;2.718;0;0;218.958;44.048;220.815;456.098;212.760;23.429;9.119;0;966.269;57.758;90.025;204.024;151.064;22.147;0;0;525.018;2.767;40.273;48.833;19.313;0;0;0;111.186;32;166;60;0;0;0;0;258;37.799;186.458;254.884;130.866;22.182;981;0;633.169;0;0;0;0;0;0;0;0;15.003;29.366;59.557;99.767;2.806;0;0;206.498;37.500;102.668;288.231;189.114;17.145;637;34.874;670.168;0;0;733.158
ING;51.073;b1;C;3;;199;SAO PAULO;SP;03/2016;3.892.973;0;0;37.953;0;0;0;0;37.953;0;614.105;1.313.165;0;0;0;0;1.927.270;0;10.108;0;0;0;0;0;10.108;0;242.759;0;96.954;0;0;0;339.714;0;0;0;0;0;0;0;0;0;781.816;171.098;0;0;0;0;952.913;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;277.027;261.046;86.941;0;0;0;625.014;0;0;0
BANCO VOLVO BRASIL S.A.;58.017.179;b2;I;3;;8;CURITIBA;PR;03/2016;3.778.786;787;7.717;21.653;38.106;7.800;4;0;76.067;5.134;25.377;67.078;118.479;27.031;14;0;243.114;9.185;30.848;77.157;119.359;21.427;50;0;258.027;350;2.646;5.885;8.166;1.733;0;0;18.779;2.624;13.012;32.970;48.746;9.893;5;0;107.249;10.025;128.376;145.951;194.730;46.786;35;0;525.903;0;0;0;0;0;0;0;0;46.750;230.256;633.449;1.118.445;312.636;18.100;0;2.359.636;4.711;19.420;52.090;92.896;20.372;521;0;190.010;0;2;0
PAN;31.323;b1;C;2;;199;SAO PAULO;SP;03/2016;3.769.540;16.950;67.076;49.598;66.548;506;140;0;200.817;73.360;156.905;227.060;228.210;3.607;5;0;689.146;187.965;231.684;514.001;252.840;8.791;1.543;54;1.196.878;1.282;7.138;39.148;1.750;66;0;0;49.383;8.040;1.964;3.520;1.035;103;0;0;14.662;38.629;65.413;144.505;155.570;21.763;208;0;426.089;0;0;0;0;0;0;0;0;6.641;90.098;64.274;87.745;12.265;21;0;261.044;28.179;137.230;275.992;328.547;20.847;140.119;0;930.914;579;27;0
PINE;50.304;b1;C;2;;199;SAO PAULO;SP;03/2016;3.542.318;2.480;43.709;48.720;50.017;20.587;1.482;0;166.995;488;260.646;342.975;318.239;101.845;21.654;0;1.045.847;31.493;110.060;105.907;254.104;266.470;23;0;768.056;0;12.187;39.161;31.832;8.757;12.922;0;104.858;6.931;37.799;3.488;70.542;0;0;0;118.761;190;44.767;58.737;29.700;33.168;5.980;0;172.542;0;0;0;0;0;0;0;0;244;88.071;81.786;56.050;48.311;34.418;0;308.879;0;103.641;131.270;134.866;24.017;13.862;0;407.656;0;0;448.722
ORIGINAL;51.781;b1;C;2;;199;SAO PAULO;SP;03/2016;3.477.960;14.058;226.671;127.646;154.740;54.214;0;0;577.328;3.093;269.221;204.589;134.199;49.129;53.644;0;713.875;24;84.980;64.847;52.325;0;0;0;202.176;0;32.960;4.333;2.400;0;0;0;39.693;50;321;0;0;0;0;0;371;60.965;1.226.328;187.951;97.728;0;0;0;1.572.971;0;456;0;0;0;0;0;456;15.281;40.376;31.349;27.449;2.929;1.221;0;118.605;1.254;167.150;43.115;34.563;0;0;0;246.082;0;6.403;0
SOCIETE GENERALE;31.859;b1;C;3;;199;SAO PAULO;SP;03/2016;3.359.921;169;566;1.216;782;139;0;0;2.872;1.698;325.785;1.021.963;142.966;50.269;5.279;0;1.547.961;305;1.586;3.972;6.566;738;0;0;13.168;0;2.353;2.185;3.346;421;0;0;8.306;71;727;971.480;3.094;191;0;0;975.563;342;21.324;76.791;205.724;55.631;28;0;359.840;4.728;0;0;0;0;0;0;4.728;0;7.252;19.160;18.448;1.034;0;0;45.893;18.323;87.112;124.875;134.864;36.417;0;0;401.591;0;0;0
